topic_id,post_number,raw
2712,1,I am student of master last semester and I am searching for internship or job plzz tell me if any in Lucknow or Delhi.
10131,1,"Hello, my name is Dimitra Moschou, i would like to ask about techniques  and machines for thawing blocks of frozen juice in industry.
Until now i have found  Hot-Air Pre-thawing tunnels. Could you please recommend me other solution or any site which can help me? Also did the microwave technique is recommended about frozen blocks of juice ? 

Thank you in advance!"
13296,1,"Can anybody explain why liquid glucose is widely used  in ice-cream industry?
And what are alternatives??"
13189,1,"What is the procedure to be followed in the from EU to US import of products containing milk and eggs and do we need to obtain this permission for these products? And this permission should be the responsibility of the importer or the exporter. I have composite product; contains egg products and dairy products.  What should be done when exporting such products to the US, can someone who has knowledge about the subject guide me?
If a milk permit is required from the USDA, is it the responsibility of the US importer or EU exporter?"
4745,1,"[date=2020-06-02 timezone=""Asia/Karachi""] i want to make product on malnutrition ..organkc product tht could be cheap"
11108,1,"Hello! I am looking to get some suggestions as to what parameters should be kept in mind to develop a non-fried/baked Banana Chips? The R&D trials will be conducted in a kitchen setup without lab equipments. Is it possible to achieve a product that is scalable?

Thanks in advance"
5320,1,How can we improve the safety and quality of daily consumption of food specially the food from street or should we avoid it from eating those food?
11425,1,"Biotechnology Letters is seeking submissions for Special Issue on ""ADVANCES IN FOOD BIOTECHNOLOGY PROCESSES"" guest edited by Theodoros Varzakas and Hesham A. El Enshasy.

For more visit;

https://www.springer.com/journal/10529/updates/19572506"
13610,1,"![Protein is good for meat analogue|690x360](upload://d0VxQwmurJwsR5M8Iuir02FAplc.png)


Is quinoa protein is good for meat analogue?"
10304,1,"Hello, 
I am developing a new food product and I need Vanilla and Chocolate flavors in powder form without sugar. I already have them in liquid form, but I need them in powder form. Does anybody have an idea if they exist and their names if so? 
Thanks in advance."
10153,1,"Dear Denoyelle,

Thanks again for helping. I need to explain that the kind of product we want to coat is not a fruit. For commercial reasons I couldn't post it directly and am searching for the solution indirectly.

We are the rare shrimp snack manufacturer. Recently we've switched to vacuum drying equipment that allows us to make round shaped small shrimp pieces that are very similar in size. Vacuum technology has its limits in terms of dissapearence of flavors if you add them before the processing like we always do on other shrimp that is convection dried. So we can only salt this new shrimp and in need to apply spices and flavors after.

The shrimp is also a perishable seafood. So we control water activity in it and any process that will rehydrate it after is risky. Also if we heat it much we can damage the texture and appearance. So we should keep it in mind.

As we are in Ecuador we are limited on equipment. But what we have here are 6kg batch sized drum coaters that people are using here for chocolate businesses. So it's accessible and can be a starting point for us.

I can't find a way to send you pictures of our shrimp products to send here. If you are open for those kind of consultation I have WhatsApp +593982873007

With best regards,

Evgeny Roginskiy"
9937,1,"Hello team
Does any one knows legit online platforms for carrier advancement and party time jobs"
11616,1,"Hello everyone, I´m a beginner in the food industry (I am a food engineer), and I'm having issues at work because I don't know how to formulate well any product.  I really want to learn how to formulate. Could you please tell me some updated books that I can read and start formulating better? I appreciate it"
6308,1,Good effort i also do same type of job
10544,1,"Hi, can someone help me with the Potato thins manufacturing process ( plain/flat form of PRINGLES) and and what all additional machineries that the crackers manufacturer needs to install."
9134,1,"Merhaba, we want to make our brand in Saffron which is imported by another company. For this what are things I need to do to officially that we can launch our product in Turkey. Kindly advice.  Regards. +905468640793"
3295,1,How to make juice more viscouse without using any artificial chemicals ?
10994,1,"Hi everyone! 
Trying to reach out to people working in fscm sector as Quality Assurance Professionals. Pls connect."
2844,1,What is specific gravity method of food analysis and it's applications.
1298,1,"Hi,Looking a paid part time food consultant/ recipe maker for preparing meat / fish products like pickles, burgers, cutlets, kababs, curry pastes etc
Contact whatsapp: +91 9946812348
Location : Tvm, Kerala"
4642,1,"I need to use a shortening source with 0 transfat and healthy for children 3 years and above. Butter has Atleast 1 unit trans fat can't use that. 
Can you suggest which I should use?"
1868,1,"Please ,l need some books in:  
•GLP (good Laboratory practice )
•Food safety 
•Water activity 
•Food Microbiology"
10437,1,"Hello, 
Is there a way or a technique to reduce the odor of the powders?"
2492,1,"What can be the causes for the breading coating to release easily from the chicken nuggets substrate? Considering a pre-dust, batter and bread crumbles process and a cooking process based on quick frying + comb oven."
6064,1,Can anyone tell how what should be the ratio of nutraceauticals added
8095,1,"Halo Sahajanaidu  am Prisca and I hold a Bsc degree in Food Science and Nutrition I haven't managed to get a job within my field can u assist me with any ideas perhaps connections if any? 

Would be glad to hear back from you.



Regards"
4258,1,"For those in the food manufacturing industry, are you transitioning away from the use of partially hydrogenated fats and oils?"
8809,1,"Hi Team,
We are undergoing the process of installing a spring roll wraps making machine for our existing vegan spring rolls product. Thus, in the trial process, we face problems related to drying. The batter is sprayed onto a rolling drum that dries up the sheet by heating which is then scraped off to form thin sheets. 
Trial 1: the sheet dried up completely but brittle and unfoldable (at 150 deg C)
Trial 2: Similar problems faced by lowering the temperature by 1 deg C till 120 deg C
Trial 3: At 120 deg C the sheets were perfect at the bottom but wet on the top 
Trial 4: on lowering the temperature below 120 deg C the heat was not sufficient to heat the drum

Please advise on this..."
14800,1,"Dear professional food technologists! 

I have issues on of smell from seasoning powder due to using citric acid powder in the recipe to get the balance sour taste. It produces stronger acidic smell and volatile off smell that might be from citric degrades or reaction during the product storage! The off smell is increasing from month to month and my shelf life target is 9 months! Please advise the blending process or any solution to improve the product shelf life. Please guide me! Thank you"
13135,1,"Hi guys,
I am currently developing a “soy sauce” (naturally flavored, non-fermented, Maggy kind) based on savory natural flavors, vegetable protein hydrolisates, spices, salt , vinegar, and water. After some mixing, the solution is homogenous and completely dissolved. However, after some time left still, a layer separates to the surface. It is sort of foamy but not completely, rather thick liquid compared to the rest of the solution. My sample has around 4% protein. I was investigating the effect of pH (4,2) on the protein thinking that might be the case, and it seems it is making the protein to aggregate and  float to surface. Do you think that is true? I have sent this layer to the lab to characterize it. But if it is, I was wondering how can I avoid this while keeping the same recipe with vinegar to not affect the taste? Some sort of stabilization suggestions? Thanks a lot in advance for any input!"
11381,1,"hello everyone!

I am currently looking for the most most hypoallergenic plant protein that could mimic whipped egg whites in recipes. I have tried to whip  aquafaba, dehydrated chickpea powder , potato protein and liquid from canned peas.

Out of all of them potato protein is the most hypoallergenic but in terms of accessibility (in my country) ,price and it's distinct taste this protein isn't very attractive.

Suggest your ideas please.

ps. I am looking for a protein or other substitutes (plant, hypoallergenic) that don't just whip but remain properties of an egg when syrup or sugar is being added to them."
5715,1,"Dear all,
What would be the recommended shelf life of frozen beef patty , below are the processing steps.

1. Frozen beef blocks are defrosted in chiller for 5 days and then grinded.
2. Grinded meat is then made into patties, 100 g per patty.
3. Beef patty is stored in chiller for 3 days .( No preservatives are added)
.
Can we freeze the patty after storing 3 days in chiller?? If so what is the recommended shelf life after freezing,if the patty is stored in normal plastic container??"
3136,1,"Recently I heard a news about the adulteration in banana where yellow banana peels are coated with red dye. Red banana ( Musa acuminata 'Red Dacca) origin South East Asia with red skin and a sweet in taste. Local banana vendors are selling the banana which are coated with red paint on the peel of yellow banana. This is one of the colour adulteration done in bananas. For ripening , the banana are treated with calcium carbide ( CaC2) which can leads to some health issues.Normally bananas are ripened by ethylene gas which is toxic free and safe to use. 

Video source which is not in English version
https://youtu.be/k3JWyB8uivc"
1230,1,"**What** **is E** **Code** **?**

They are codes consisting of the letter E and numbers as the symbol of the European Union (EC), which is used to identify food additives and not to cause any confusion. It is determined separately for each additive by the European Union. All chemicals used in foodstuffs, whether natural or synthetic, are identified as additives and are included in this coding system.

E-code The code number for each food ingredient approved by the European Union.

**Can** **we** **trust** **E** **coded** **products** **?**

The additive receiving the E-code has been scientifically examined in detail before being authorized for use by the competent authorities and has proved to be absolutely safe for human consumption. The E code is an indication that the substance is approved and accepted as safe. JECFA, EFSA and FDA, which have been accepted as competent authorities through the United Nations Food and Agriculture Organization (FAO) and the World Health Organization (WHO), are among the leading organizations granting these approvals. Therefore, there is no need to worry about the adverse health effects of the additives used in the permitted limits in the permitted foods, JECFA (Joint Committee of Experts on Food Additives FAO / WHO), EFSA (European Food Safety Authority) and FDA (US Food and Drug Administration) in America. evaluates all the toxicological studies that have been going on for many years to determine the maximum usage levels and determines the limits where the food additives may be present in the product. In Europe, standards called Codex Alimentarius are being prepared. In our country, legislation is established by the Ministry of Food, Agriculture and Livestock based on European Union regulations.

**What** **are** **Food** **Additive** **Classes** **?**

Packaging gases, Antioxidant, Aroma enhancer, Acid, Acidity regulator, emulsifier, Emulsifying salt, Volume increasing, Propellant gases, gelling, leavening, Thickener, Guardian, Contrast Enhancers, Foam Maker, Anti-foaming, Metal connector, Modified starch, Humidifier, Polisher, Colorant, Hardener, stabilizer, carriers, Sweetener, Anti-caking, Flour processing material"
1995,1,What is nitrosamines and their functions and properties?
10807,1,"Guys i want to learn about formulation, and to make recipes from zero, you guys have something that i can read or if you know where to start learning. Thanks for your time."
12497,1,I'm passionate about food science and joining the group will enable me network and interact with colleagues in the same field. I'm also a  proficient writer and tutor in food science and technology topics so i would be of help to students and organizations that may need my services.
12841,1,"Hi
I need some help and expert advice for an instant hot chocolate powder formulation. The final product should be less than 30  grams in powder weight and it would be packaged inside plastic cups  with 250 ml capacity. 
I would like to know what would be the best additives to use for improving texture and viscosity of the drink( thickening agents that work best and quick in hot wate). What sweeteners? I don't think i could only use sugar, because of product's final weight limit and considering other ingredients like cocoa powder and chocolate base, i would need some intense sweeteners.
I could figure out most additives but to be honest i couldn't find a single good quality hot chocolate instant powder in our market to compare it to or use it as a reference product. 
Any advice,ideas or guidances would be appreciated,Thanks."
12964,1,"I welcome suggestions for Intelligent Packages encountered in common life. Meanwhile, I am working on the Intelligent packaging methods for Poultry Meat sector as well."
9657,1,"What extruder do you have.
I can provide some consultancy work in this extrusion area if you are wanting some help going forward. Kevin"
7197,1,"How do you calculate the thickness of a ""Souffle"" knowing that it is cooked in a convection over at 180 degrees celcius for 35 minutes? (assumptions can be made)"
8902,1,"Anyone has idea on Production of sodium citrate from starch? Process, formulations, e.t.c.will be appreciated"
14298,1,"Hi everyone,

Hope you're doing well! 

My name is Jalal, I live in melbourne australia, an I am working on an automated mik dispenser. Now I'm  facing an issue with cleaning in place. There seems to always be bacteria left after the cleaning process.

Lines are beer lines with 6 mm diabeter.

Chemicals tested so far:
[Cafetto Chill SDS (V1, English, 190323).PDF|attachment](upload://nR7qeCesJqpOY1ckahyfVag8RUu.PDF) (157.2 KB)


The process is as follows:
 -Rinse
 -Chemical wash, pumping chemicals for to refill the line's capacity for 5 minutes with 1 minute intervals.
 -Rinse 10 x amount of chemicals gone through.

And I'm left with approx max 4100 cfu/swab in some parts and <10 cfu/swab in others.

Help me please. I do not understand what is happening"
3099,1,"Food is the basic need of People and in the recent years world has progressively moved towards the processed food.The Food processing Industries are now broadly classified and are expanding very rapidly.A large percentage of world population is now depending upon the processed food prepared in food processing industries.So,Bringing the save food towards a very large number of people is a very big challenge for the food industries because during the processing of food any industry has to deal with different processing unit operations and chances of food born illnesses and food hazards are always there.Food safety and effective food safety and management system plays a major role in food industries for the effective working of all unit operations.***Hazard Analysis and critical control points*** is a very important technique with the help of which we can implement an effective food safety and management system within the premises of our food processing industries.***HACCP*** is a very broader field and it can boost up the sales of any food industry and definitely increases the satisfaction of interested parties.

* **What is HACCP**
It is define as the formation of critical control limits for the control of critical control points

* **Critical control limits**

   Confined parameters that are made to control the CCP's and  the working of unit operations

* **Critical control points**
The physical parameters of every single unit operation like Time,Temperature and Speed(rpm).
**Steps of HACCP**
1. Make HACCP team 
2. Description of the product 
3. Intended use and scope of the product
4. Make process flow charts 
5. Verification of the process flow charts 
**Principles**
 6.Conduct Hazard Analysis 
 7.Identify critical control points
 8.Make critical control limits 
 9.Monitor the critical control limits 
10.Established corrective actions
11.Verification 
12.Record keeping 
**PDCA cycle** **and** **High level structure**
For the implementation of the HACCP within the premises of food processing industries the understanding of PDCA cycle and High level structure is very important."
8379,1,Instead of sunflower oil which oil could be used as emulsifier please give a valid reason also
4920,1,"Dear Food Safety Colleagues

I have an inquire related to water storage rooms under ground.

What are the required Food Safety Conditions to use the water from these rooms in Food processing?

The source of water is the city water and the room is intermediate stage  till using it in food processing .
filters are used in the point of use and water analysis is in place annually.

is there any additional requirement regarding the room constructions, paint and cleaning method?"
1571,1,Please share manufacturing process of rennet casein
11974,1,Does anyone now how to make Sponge Candy in large batches like the pros. I use a very thick copper pot that most companies like Watsons candy use but I cant get the right amount of bloom and the candy sticks to teeth.
7129,1,"Hi maimuna,
I love food microbiology and biotechnology so much and I see it as a prospective field for study in food science and technology, how were you able to get a topic you love.
My name is David."
7001,1,"I want to study the effect of kiwi on the texture of meat. I propose the following method for a one day experiment:

-marinate steak chunks in crushed kiwi for 24 hours, 1 hour and 15 minutes.

-measure firmness with a texture analyzer or by applying weight (e.g. 500 g) on the steak chunks and measuring the length with a ruler.

-cook marinated samples in a pan (same temperature and time)

-measure firmness with the weight method or with texture analyzer

Would that be logical? Would you recommend doing this?"
6940,1,"Hello! 

I'm looking for something to replace xanthan gum in a vinegar-based hot sauce and was wondering if pectin might be viable? 

Something else that was recommended to me is Nutrava Citrus Fiber. I've made several requests to the company for information, but have never received a response.  

Open to other suggestions that might help me get away from xanthan gum. Looking for a non-gmo product, ideally something that is sourced/produced in the US.  Thank you in advance!"
10267,1,If CBD/THC content is in oil based then how can it diluted with any carbonated water based formulation?
7571,1,"Hi everyone!
kindly suggest me novel techniques/technology which have no side effects and can be apply for fruit (i.e. citrus etc) juices preservation."
12094,1,"Hi, I am searching for cell disintegration during desirable enzymatic browning in fruits and vegetables. I found detailed information regarding cell disintegration and enzymatic induction in tea but I am not able to find it in other fruits or processed plants such as black olives, tobacco, etc.I read more than 50 papers but they just mentioned about enzymatic browning but there is no link with cell disruption, Can someone tell me how to find data about this topic, any keywords or if someone has the link to any research paper,i will be really thankful to him or her."
4127,1,"In this webinar, Quality Associates Director Dr Andreas Klieber discusses the impact of coronavirus on current food processing and its implications for future business continuity planning in the food industry.

A note from Andreas

“We really want to see the food industry continue to function as normal. This is why we are eager to share our knowledge through these presentations and why we have created our Coronavirus support services. We have created a robust simulated business systems pressure test and short term staff cover for any ill/ quarantining quality or food safety staff.”

[Please Click Here to Watch the Webinar](https://www.qualityassociates.com.au/food-security-in-the-novel-world-coronavirus-06-april-2020/)"
2103,1,Please share the formation of litchi juice
5935,1,"Hello Everyone,
I am an aspiring entrepreneur and would like to venture into the possibilities of processing Hemp seed cake (*Cannabis sativa*). I have a few questions;
i) Is it possible to produce extruded products from hemp seed cake by adding it to durum wheat dough ? (This question arises because hemp seeds have high amounts of oil which might not be suitable for the extrusion process.)
ii) Is there any way to reduce the oil content?
iii) What other technology do you see to be suitable for hemp seed cake processing (in light of new product development)?

Thanking in Anticipation."
9162,1,"Hi. We are company MALYAS from Ukraine. We sell agricultural products from Ukraine to the whole world. I understand that everybody here is connected with food development, so if you are interested in any type of products, that we ship, you are welcome to contacts us. We will be happy tif you can create somenthing new and special using our products. Here is the list of what we have (it is not complete. Just ask if you need anything, which is not mentioned hereunder.

Today we sell all over the world a wide range of products:

Agriculture
1) Molasses, beetroot bagasse
2) Glucose, glucose-fructose and maltose syrups
3) Sunflower seed and soybean meals and cakes
4) Corn-steep extract (CSL)
5) DDGS
6) Pellet alfalfa
7) Granulated brewer's grains
8) Wheat flour and Rye flour
9) Different types of grains and beans - corn, barley, sorghum, wheat, mung bean, soybean, other types of beans, chickpea, yellow pea
10) Oily seeds - flaxseed, coriander, mustard, lupine, sunflower seed and kernel, sesame, hempseed
11) Walnut kernel, peanut
12) Honey
13) Sunflower oil
14) Dry milk, egg melange
15) Semolina, oat flakes, wheaten groats, wheat bran
16) Lecithin
17) Fertilizers
18) Food additives for animals – sorbents, growth stimulants, synbiotics, immunopotentiators, hepatoprotectors, biopreservatives, metabolic regulators, acidifiers
19) Natural cold-pressed (virgin) oils - grapeseed, pumpkinseed, mustard, water-melon seed, cannabis, sesame, linseed, poppy seed, sea-buckthorn, milk thistle, black seed.

Hi-tech developments:
20) Fiberglass reinforced bars
21) Light constructions and yachts
22) Everything for amusement parks and on-water entertainment.

Have a good time!"
10083,1,I worked as technologis for 2 years and i just finished bachelor degeree
9672,1,y
9673,1,Your request to enter @foodScientists has been accepted and you are now a member.
8463,1,"Hi All,

I'm working with some bitter herbal powder (think reishi mushroom) and am having a hard time coming up with how to mask it. 
I've tried a plethora of bitter maskers and they haven't done much.  When I add a lot of it, the masker flavor is coming up making the whole powder unpalatable.
If anyone has previous experience, I'd love to hear your insight!  

My experience so far: the only ""masker"" that seems to work is mint - the menthol almost shocks the taste buds enough to distract it from the bitterness.  Marketing is not too fond of mint powder unfortunately:/
I'm also working with flavors to hopefully compliment the bitterness (flavors that are inherently bitter like coffee, lime, etc), but the flavors aren't coming out as much as I'd hope.

Thank you in advance!"
7420,1,"![image|690x462](upload://A1XF3Av9wiydf4RtdIZ3CCMB6D8.jpeg) Dear all, 
This is the problem of the sponge cake that I am dealing with. The cake rose well, but in the middle of the cake, the crumbs are not uniform. They look coarse and drier than the other parts of the cake. Can you please share with me your experience to address the problem. 
P.s: the cake is made from the premix. 
Thank you very much!"
11476,1,"I have a noodles soup with (meat - chick - shrimp - veg) flavours powder product which is packed in a sachet
The structure of this sachet is PE/Alum/PET
I just need to replace the aluminum layer with another material but keeping permiablity as it is, any suggestions?"
12635,1,"MicroThermics is always a safe bet! With MicroThermics processing matching you can scale up from lab to production with no risk and beat the house every time!

Come see MicroThermics new technologies at Supply Side West in Las Vegas November 2nd and 3rd at Booth 3937. Vegas Baby!
![microthermics-events-graphcs-ssw-2022-1-400x250|400x250](upload://gb77c5QodxAv4nEUiq0YNrLveLI.png)


[Supply Side West Floor Plan](https://west.supplysideshow.com/en/exhibitor-list/floorplan2022.html)"
7576,1,"Hello all,
I am working on new type of oils and fats which has very good emulsification properties for personal care application. It can replace Shea butter in cusmetics. if Nobody is interested in new products, please contact me."
7577,1,"Do Rheological Properties come under this topic?
What else I could add to it?
Please guide me"
10964,1,Hi food scientist and technologist please can someone help me in the analysis of Annona Squamosa... Am working on a project on it. Thanks
7902,1,"Hello
does anyone knows about soft drinks syrup pH before and after adding sugar?"
7350,1,"I am very thankful that I became member of this Food Science & Technology desk.
Regards,
Dr.P.R.Meena
Ph.D. (Food Sci.&Tech)
BHU, Varanasi, India"
12957,1,"Good day FST Colleagues,

Will it be possible if you can please share your reference materials (preferably electronic copy) in relation to Compound Chocolate Manufacturing 

Thank you in advance!"
128,1,"Welcome to Videos Category.

You can find best videos about food science and technology in here. 

And also you can share video about food science and technology in this category.

Please be carefull about copyrights while posting a video in here."
8013,1,"Hi everyone!
I'm trying to create a range of seasoning products. 
The idea is to conserve a flavor of one specific ingredient (for now I have mint, turmeric and black pepper) in 3 different textures.
- cream (smooth and silky, with even consistency of a balsamic cream) with a flavor of a chosen ingredient. It suppose to smell and taste like the most natural ingredient used, and to compliment both salty and sweet plates. 
- infused oil, that could be used for both dressing and frying.
- some dried and pressed fibers of the ingredient, that could add a new level of texture with the same punch of flavor.

These products are created mostly for wanna-be-self-taught-cooks, passionate foodies, who want to enlarge the creative borders of their cooking mind.

The question is, that for now I have no idea where to look, what to learn and at least to read about the technologies, that could be used for reaching my goals while producing these sauces, oils and fibers. Will appreciate any recommendations in where do I have to start my research."
11646,1,"I have a formula with a small amount of sugar.  I listed it on the ingredients list, but the issue is when I calculate the amount in the final formula, it comes out to be <0.5g.  

I see on the regulations if you make a sugar free claim but have ingredients commonly known as sugar, you can add an asterisk and put a disclaimer such as ""adds an insignificant amount of sugar"". 

Can I apply this rule here?

It would be odd that sugar is listed as an ingredient, yet I have 0 sugars on the Supplement Facts Panel."
8550,1,Is there an available method to determine carbohydrate concentration in a food sample using  UV-VISIBLE  spectrophotometer?
7919,1,"Hello good day
I was wondering about machines that can extrude and cuts doughs into different shapes and sizes balls pcs cylinder bars shapes 
Is it the normal dough dividers that is used in bakery? Or does it require certain type of machain? 
I'm referring here into the low budget machines that can make low quantity a batch 5 to 15 kg of doughs made from such 
Dates pastes 
Protein and milk powders 
Nuts flours and millet flours 
Nuts pcs  chocolate paste 

Dough texture is thick heavy 

Looking to hear some opinions"
13884,1,"Hello friends, I have a project that is about to be finished right now. I am establishing a soft drink factory in northern Syria.

This soft drink factory will be 99% identical to the brands produced and kept here, but under a different name. I would like to ask you if there is a friend who can help me with the measurement of the amount of carbon dioxide in carbonated soft drinks.

Exactly how can I calculate the carbon dioxide in grams in 1 L of orange soft drink that I want. Thank you."
8586,1,"Hey guys I’m trying to write a technical report for a cake, I’m searching for a real example, can you point me in the right direction please"
7885,1,Helo mam I'm Gopi from india.im seeking for a job in abroad
4355,1,"Procedures to finalize the nutrition panel of food product and what is legal requirements.

Seeking guidance regarding nutritional panel for the food product and testing requirement of the same."
8127,1,"Hi all,

I am currently developing a vegan ice cream (legally a vegan frozen dessert). I was wondering if anyone can advise on the right choice of preservatives, emulsifiers and stabilisers that can go well with this product. It is a natural and organic product. Hence adding igredients for extending shelf life and obtaining a great texture could be challenging. 

I am still in the R&D phase and have been experimenting with a few ingredients to form the base first. Subsequently when the base is ready, I shall incorporate the flavours.
Quick brief on the ingredients I am planning to use -

base/milk or cream - coconut milk, coconut cream, almond milk, almond butter, cocoa butter, cashew milk/butter

base/protein - pea, brown rice protein

stabilisers - guar or Xanthan or gellan

Appreciate your suggestions. Thank you."
11473,1,"Hello, I was developing Salted Cashews using the ingredients water,  gaur gum, salt.
But after pan coating the guar gum and salt making clumps and they are sticking on the nuts. I think this clumps are pseudo plastic.Plz suggest how to resolve it. Should I replace gaur gum with other ingredient? 
Note- here using adhesive agent cause we are sprinkling the salt.
We tried directly pouring of salt solution but the appearance of final product was not good.
![IMG_20211021_133410|281x500](upload://w9r07Jazo3merG5LI7C4hloNSre.jpeg)
![IMG_20211022_094915|690x388](upload://nkFZVULnIT6PqMpGbqm56iOwjDd.jpeg)"
3628,1,"We've formulated a product that is high protein and is baked. There is about 20% water in the raw product (we haven't measured how much is baked out yet).  It grew mold in about 4 days. I need some good options for preservatives. I'm afraid citric acid would add a sour taste, and may degrade when it's baked. What are some other options?
We prefer natural and organic for this formulation but if it's a low amount it may be ok."
4317,1,"Dear Respected members,
I want to develop food safety and quality culture plan.I need help in this matter"
8811,1,"All, I’m looking to get some recommendations from the group here on potentials vendors to consider. I’m about to start the process of briefing vendors for a Formula Database for my R&D team. I’ve worked with Product Vision previously and had good experiences, but would like to find out other systems that members here like. I’m purposely not going to share my specific needs, as I’d prefer more options than less be shared. Thanks in advance for anything folks can recommend."
3853,1,"Recent research focus on vegetable alternative to meat products. However it remains a challenge to prepare the highly desirable texture properties of meat from the vegetable proteins. The appropriate consistency, texture, sensory attributes are the main factors to consider during such product innovation.

Mixing, blending though common might not impart such properties and extrusion has been studied in this respective.  Extruder provide thermomechanical energy input. Moisture content and energy intensity considerations are involved to improve the fibrous structure of the product. Springiness, hardness and other tensile properties are dependent on the moisture content. Structural changes happen during extrusion, or commonly protein texturization through extrusion is aimed. Inter and intra molecular interactions are the key including entanglement, crosslinking etc.

New peptide bonds, formed by free amino and carboxylic groups of the protein, are suggested responsible for the cross‐linking during protein extrusion. The insoluble aggregate produced inside the extruder, protein‐protein interactions after the superheated molten mass leaves the extruder are all important parameters to be considered during such study.

Even Starch Films have also been developed by the extrusion/thermo-compression technique.

*Ref: J Food Eng, vol 264, article 109668 (2020)*

Would be great to know / share your experience please."
7376,1,"Hello, 
I am in search of a white distilled vinegar that is both non gmo and 100% gluten free (can't be manufactured in a facility that processes wheat). Please let me know if you have any suggestions. I have done a lot of research and this is difficult to find. Thanks in advance!"
6405,1,"When Is the best time to do all this tests/analysis, before bottling the beverage product or once it's done as FG?
Your thoughts are highly appreciated. 😊"
8636,1,"Dear all, My Mango juice is filled in the PET bottle and the closure inner seal intigrity bore plug damaging and allowing the product to leak. Kindly suggest to avoid the problem."
13504,1,"Postbiotic is a term derived from the Greek for ‘post’, meaning after, and ‘bios’,
meaning life.  Further, the ‘biotic’ family of terms (probiotics, prebiotics, synbiotics and postbiotics) coalesces around microbes (or their substrates) . 

Therefore, the term postbiotic appropriately refers to substances derived after the microorganisms are no longer alive, or, in other words, inanimate, dead or inactivated.

The microbes comprising a postbiotic may be inanimate, intact cells or may be structural fragments of microbes, such as cell walls. 

Many preparations of postbiotics also retain microbe-produced substances,
such as metabolites, proteins, or peptides, which may contribute to the overall health effect
conferred by a postbiotic, but such components are not essential to a postbiotic.

A postbiotic must be derived from a well-defined microorganism or combination of microorganisms for which genomic sequences are known and prepared using a delineated technological process of biomass production and inactivation, which can be reliably reproduced.

"
8594,1,"The Good Food Institute's competitive research grant Request for Proposals has just launched! This year we are focusing exclusively on proposals that enable progress toward whole-cut meat alternative products.

We've seen tremendous traction in recent years on minced meat or ground meat products, but leading-edge innovation is still desperately needed to make progress toward whole cuts, which account for a huge fraction of the total value of the meat industry.

Phase 1 deadline: 10 March 2021. Please share this opportunity within your scientist networks!

Find our more here: shorturl.at/yGQRZ, and feel free to email on research_grants@gfi.org if you have any questions. 

Alex Mayers
Head of Operations
The Good Food Institute Europe"
4174,1,"Can someone helping me answering this survey?

Thank you!

https://www.surveymonkey.com/r/CJGBTTG"
9704,1,"hello,

I am ufuk, founder of this forum. 

Welcome to FSTDESK. I know your website/company for about 5 years. A lot of time i got benefits from there :slight_smile:  Thanks"
10877,1,"Scaling Up Thermal Processes Webinar. With UHT/HTST/pasteurization and aseptic processing it is a huge step to go from the R&D bench to full scale production and we will show you how. Please join MicroThermics for a free 1 hour webinar done in collaboration with Food Processing on Tuesday, August 17th.

Topic: Small-Scale UHT/HTST Processing: The Critical Step Between the Bench and the Plant
Date/Time: Tuesday, August 17th, 2021 at 2:00 pm EST
Speaker: David Miles, Executive Vice President for MicroThermics, Inc.
Moderator: Dave Fusaro, Editor-in-Chief for Food Processing

To register please click here:
https://info.foodprocessing.com/webinars-2021-small-scale-uht/htst-processing-the-critical-step-between-the-bench-and-the-plant_ce_processing_equipment"
2505,1,"**Nutri Food Safety 2020 congress** to be held in **Tokyo, Japan** amid the month of **May, 21-22, 2020** . We are exceptionally enchanted to welcome the whole upcoming researchers, Nutritionists, Pathologists, Food Researchers of their specific imaginative works in food and nutritional science giving a tremendous and well-furnished stage for all the analysts."
5216,1," Introduction

Demand of nutrition based functional food biscuit increasing rapidly due to the increasing awareness about the health, avoiding unhealthy backing foods and sufficient amount of nutraceuticals activities . The consumer trend has widened, many have begun to look at food not only for its basic nutrition but also for the allied health. Benefits.black seed termed as herbal .They have most health benefits and nutrition.Fixed oil and essential oil are obtain from black seed. That fixed oil is a rich source of polyunsaturated fatty acids, tocopherols and to some extent thymoquinone, whilst essential oil is abundant in bioactive molecules like thymoquinone, p-cymene, carvacrol, α-thujene and thymol. It has many biological effects such as anti-inflammatory, anti-hyperlipidemic, anti-microbial, anti-cancer, anti-oxidant, anti-diabetic, anti-hypertensive, and wound healing activities.

Biscuits ,being higher in fat contents, would be a better carrier for provision of desirable quantities of antioxidants and tocopherols to the vulnerable segments by adding black cumin fixed and essential oil in various proportions. flour, water, fats (black seed Fixed oil and essential oil), sugars (sucrose, invert) and chemical leaveners (ammonium bicarbonate, sodium bicarbonate, citric acid and sodium acid pyrophosphate).

Keeping in view the above, the present research proposal was designed to Development black seed oil (fixed & essential ) functional food biscuit and it will be a best value added product in food in market.

The purpose of the research is we can develop adding up of black cumin fixed and essential oils in Cereal-based food products like biscuits and we can eat this daily an alternative for high calories biscuits. Because of these, we can cure our health issues and nutritional problems as soon as possible."
1370,1,"describe the materials used for the construction of packaging ""CANS"", ""CANS"" testing and seaming"
5310,1,"Is there anyone , who want help in doing research and publishing paper. I'm an undergrad student looking for a senior researcher who can teach me how to research and publish. If anyone interested then please contact me."
8583,1,Hi guys im actually a student  I would like to innovate something which is fully a vegan based product . So can I get your suggestions like what kind of different product I can make  for my project .
